141.8.143.208 - - [31/Oct/2015:17:07:26 -0700] "GET /poland.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "saveaslave.com"
157.55.39.20 - - [31/Oct/2015:18:01:11 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "saveaslave.com"
180.76.15.22 - - [31/Oct/2015:18:07:44 -0700] "GET /countries/japan.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.saveaslave.com"
54.88.184.64 - - [31/Oct/2015:18:11:49 -0700] "GET / HTTP/1.1" 200 52159 "-" "python-requests/2.4.3 CPython/2.6.9 Linux/3.10.53-56.140.amzn1.x86_64" "www.saveaslave.com"
54.88.184.64 - - [31/Oct/2015:18:11:50 -0700] "GET / HTTP/1.1" 200 52159 "-" "Trove (help@trove.com, http://www.trove.com)" "www.saveaslave.com"
52.4.180.199 - - [31/Oct/2015:18:12:45 -0700] "GET / HTTP/1.1" 200 52159 "-" "Trove (help@trove.com, http://www.trove.com)" "www.saveaslave.com"
23.23.242.178 - - [31/Oct/2015:18:17:41 -0700] "GET /san-marino.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8" "saveaslave.com"
10.211.235.47 - - [31/Oct/2015:18:26:29 -0700] "GET /images/countrymap/solomon-islands.gif HTTP/1.1" 404 89 "https://search.yahoo.com/yhs/search?hspart=mozilla&hsimp=yhs-006&ei=utf-8&fr=ytff1-&p=solomon%20islands%20map&type=" "YahooCacheSystem; YahooWebServiceClient" "www.saveaslave.com"
54.88.184.64 - - [31/Oct/2015:18:27:01 -0700] "GET / HTTP/1.1" 200 52159 "-" "python-requests/2.4.3 CPython/2.6.9 Linux/3.10.53-56.140.amzn1.x86_64" "www.saveaslave.com"
54.88.184.64 - - [31/Oct/2015:18:27:01 -0700] "GET / HTTP/1.1" 200 52159 "-" "Trove (help@trove.com, http://www.trove.com)" "www.saveaslave.com"
54.88.184.64 - - [31/Oct/2015:18:27:01 -0700] "GET / HTTP/1.1" 200 52159 "-" "python-requests/2.4.3 CPython/2.6.9 Linux/3.10.53-56.140.amzn1.x86_64" "www.saveaslave.com"
52.4.180.199 - - [31/Oct/2015:18:27:03 -0700] "GET / HTTP/1.1" 200 52159 "-" "Trove (help@trove.com, http://www.trove.com)" "www.saveaslave.com"
66.249.75.251 - - [31/Oct/2015:18:27:31 -0700] "GET /images/countrymap/france.gif HTTP/1.1" 404 89 "-" "Googlebot-Image/1.0" "saveaslave.com"
68.180.228.181 - - [31/Oct/2015:18:32:40 -0700] "GET /dominican-republic.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)" "www.saveaslave.com"
66.249.83.130 - - [31/Oct/2015:18:36:30 -0700] "GET / HTTP/1.1" 200 52159 "-" "Google favicon" "saveaslave.com"
66.249.83.134 - - [31/Oct/2015:18:36:30 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Google favicon" "saveaslave.com"
180.76.15.149 - - [31/Oct/2015:18:37:44 -0700] "GET /greece.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.saveaslave.com"
68.180.228.181 - - [31/Oct/2015:18:41:22 -0700] "GET /egypt.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)" "www.saveaslave.com"
100.43.90.11 - - [31/Oct/2015:18:43:22 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "saveaslave.com"
208.115.113.94 - - [31/Oct/2015:18:46:22 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
208.115.113.94 - - [31/Oct/2015:18:46:22 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
66.249.75.128 - - [31/Oct/2015:19:03:02 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Googlebot-Image/1.0" "saveaslave.com"
66.249.69.81 - - [31/Oct/2015:19:03:05 -0700] "GET /images/countrymap/french-polynesia.gif HTTP/1.1" 404 89 "-" "Googlebot-Image/1.0" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:06:39 -0700] "GET / HTTP/1.1" 200 52159 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:39 -0700] "GET /our-news.php HTTP/1.1" 200 49054 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:39 -0700] "GET /our-supporters.php HTTP/1.1" 200 56312 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:39 -0700] "GET /news5.php HTTP/1.1" 200 33003 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:39 -0700] "GET /disclaimer.php HTTP/1.1" 200 49666 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:40 -0700] "GET /who-we-are.php HTTP/1.1" 200 52517 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:07:46 -0700] "GET /news2.php HTTP/1.1" 200 35017 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:08:00 -0700] "GET /contact-us.php HTTP/1.1" 200 30021 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:08:07 -0700] "GET /news4.php HTTP/1.1" 200 52232 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:08:07 -0700] "GET /news1.php HTTP/1.1" 200 46198 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:08:07 -0700] "GET /news6.php HTTP/1.1" 200 48495 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:19:08:07 -0700] "GET /news3.php HTTP/1.1" 200 52071 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:19:09:00 -0700] "GET /montenegro.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
65.36.241.48 - - [31/Oct/2015:19:09:08 -0700] "HEAD / HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:19:15:44 -0700] "GET /rwanda.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:19:15:45 -0700] "GET /united-states.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
153.107.97.171 - - [31/Oct/2015:19:16:55 -0700] "GET /jquery.marquee.js HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible;)" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:19:37:41 -0700] "GET /chad HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:19:37:41 -0700] "GET /morocco HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
66.249.75.251 - - [31/Oct/2015:20:00:49 -0700] "GET /san-marino.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "saveaslave.com"
66.249.80.126 - - [31/Oct/2015:20:04:32 -0700] "GET / HTTP/1.1" 200 52159 "-" "Google favicon" "saveaslave.com"
66.249.80.10 - - [31/Oct/2015:20:04:33 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Google favicon" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:15 -0700] "GET / HTTP/1.1" 200 52159 "-" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:16 -0700] "GET /css/bootstrap.min.css HTTP/1.1" 200 123578 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:16 -0700] "GET /gajaxscroller.js HTTP/1.1" 200 9774 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:16 -0700] "GET /css/elements.css HTTP/1.1" 200 17857 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:16 -0700] "GET /gfeedfetcher.js HTTP/1.1" 200 9018 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:16 -0700] "GET /assets/js/ie-emulation-modes-warning.js HTTP/1.1" 200 2130 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.170.238.67 - - [31/Oct/2015:20:06:18 -0700] "GET /photos/article2.jpg HTTP/1.1" 200 15209 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.170.238.67 - - [31/Oct/2015:20:06:18 -0700] "GET /photos/article1.jpg HTTP/1.1" 200 11640 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.170.238.67 - - [31/Oct/2015:20:06:18 -0700] "GET /images/logo2.png HTTP/1.1" 200 18525 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.170.238.67 - - [31/Oct/2015:20:06:18 -0700] "GET /images/cover1.jpg HTTP/1.1" 200 253658 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.170.238.67 - - [31/Oct/2015:20:06:19 -0700] "GET /photos/top.jpg HTTP/1.1" 200 50519 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:06:28 -0700] "GET /css/style.css HTTP/1.1" 200 7739 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
157.55.39.166 - - [31/Oct/2015:20:07:45 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:50 -0700] "GET /news1.php HTTP/1.1" 200 46198 "http://saveaslave.com/" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:51 -0700] "GET /css/bootstrap.min.css HTTP/1.1" 200 123578 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:51 -0700] "GET /css/style-pages.css HTTP/1.1" 200 9167 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:51 -0700] "GET /gajaxscroller.js HTTP/1.1" 200 9774 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:51 -0700] "GET /assets/js/ie10-viewport-bug-workaround.js HTTP/1.1" 200 641 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:51 -0700] "GET /images/logo2.png HTTP/1.1" 200 18525 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /js/bootstrap.min.js HTTP/1.1" 200 37055 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /photos/article7.jpg HTTP/1.1" 200 15527 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /images/select-arrow.png HTTP/1.1" 200 1118 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /images/social1.png HTTP/1.1" 200 2012 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /images/gift_button.png HTTP/1.1" 200 27500 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /css/down-arrow.png HTTP/1.1" 404 89 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:07:52 -0700] "GET /indicator.gif HTTP/1.1" 200 878 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:12:23 -0700] "GET /disclaimer.php HTTP/1.1" 200 49639 "http://saveaslave.com/news1.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:12:23 -0700] "GET /photos/top-1.jpg HTTP/1.1" 200 77341 "http://saveaslave.com/disclaimer.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:13:42 -0700] "GET /css/style.css HTTP/1.1" 200 7739 "http://saveaslave.com/index.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
72.168.98.122 - - [31/Oct/2015:20:13:43 -0700] "GET /photos/article3a.jpg HTTP/1.1" 200 12445 "http://saveaslave.com/index.php" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4" "saveaslave.com"
66.249.69.73 - - [31/Oct/2015:20:15:41 -0700] "GET /articles/slavetrafficking3.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.saveaslave.com"
157.55.39.128 - - [31/Oct/2015:20:28:15 -0700] "GET /benin.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "saveaslave.com"
207.46.13.187 - - [31/Oct/2015:20:29:19 -0700] "GET /korea_south HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:30:56 -0700] "GET /paraguay.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:30:56 -0700] "GET /iceland.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:30:56 -0700] "GET /guinea-bissau.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:30:57 -0700] "GET /angola.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:35:59 -0700] "GET /bulgaria.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
208.115.113.94 - - [31/Oct/2015:20:36:00 -0700] "GET /madagascar.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
157.55.39.206 - - [31/Oct/2015:20:38:39 -0700] "GET /paypalbutton.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "saveaslave.com"
65.36.241.48 - - [31/Oct/2015:20:45:22 -0700] "HEAD / HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.saveaslave.com"
54.243.48.119 - - [31/Oct/2015:20:50:25 -0700] "GET /guatemala HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8" "saveaslave.com"
157.55.39.239 - - [31/Oct/2015:21:09:40 -0700] "GET /links.html HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.saveaslave.com"
208.115.113.86 - - [31/Oct/2015:21:31:28 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "saveaslave.com"
208.115.113.86 - - [31/Oct/2015:21:31:28 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.saveaslave.com"
180.76.15.10 - - [31/Oct/2015:21:41:03 -0700] "GET /togo.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.saveaslave.com"
188.165.15.204 - - [31/Oct/2015:21:48:06 -0700] "GET /zambia.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.saveaslave.com"
65.36.241.48 - - [31/Oct/2015:22:23:49 -0700] "HEAD / HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.saveaslave.com"
157.55.39.47 - - [31/Oct/2015:22:42:25 -0700] "GET / HTTP/1.1" 200 52159 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "saveaslave.com"
199.30.25.220 - - [31/Oct/2015:22:42:29 -0700] "GET /css/style.css HTTP/1.1" 200 7739 "http://saveaslave.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "saveaslave.com"
199.30.25.220 - - [31/Oct/2015:22:42:30 -0700] "GET /gfeedfetcher.js HTTP/1.1" 200 9018 "http://saveaslave.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "saveaslave.com"
199.30.25.220 - - [31/Oct/2015:22:42:30 -0700] "GET /gajaxscroller.js HTTP/1.1" 200 9774 "http://saveaslave.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "saveaslave.com"
